id|istat_id|city_name|province_id|province_name|region_id|region_name|population|source_id|wikipedia_url|geoname_url|geo_location
1625|013193|Pusiano|013|Como|003|Lombardia|1166|1|||45.81388,9.281843
1627|013195|Rezzago|013|Como|003|Lombardia|274|1|||45.866781,9.249741
1630|013201|Rovellasca|013|Como|003|Lombardia|6279|1|||45.664474,9.05114
1632|013203|Sala Comacina|013|Como|003|Lombardia|604|1|||45.964183,9.166037
1633|013204|San Bartolomeo Val Cavargna|013|Como|003|Lombardia|1118|1|||46.083486,9.149135
1635|013206|San Fermo della Battaglia|013|Como|003|Lombardia|4189|1|||45.808678,9.047438
1636|013207|San Nazzaro Val Cavargna|013|Como|003|Lombardia|419|1|||46.089386,9.127434
1639|013215|Solbiate|013|Como|003|Lombardia|2248|1|||45.789676,8.933135
1642|013218|Stazzona|013|Como|003|Lombardia|675|1|||46.138788,9.275236
1644|013223|Torno|013|Como|003|Lombardia|1222|1|||45.85488,9.115838
1645|013225|Tremezzo|013|Como|003|Lombardia|1314|1|||45.983484,9.218538
1654|013238|Veniano|013|Como|003|Lombardia|2334|1|||45.719375,8.989738
1694|014035|Madesimo|014|Sondrio|003|Lombardia|581|2|||46.439397,9.359532
1417|012061|Curiglia con Monteviasco|012|Varese|003|Lombardia|201|2|||46.060182,8.804327
1423|012067|Fagnano Olona|012|Varese|003|Lombardia|10418|2|||45.669773,8.859936
1436|012080|Gornate-Olona|012|Varese|003|Lombardia|1901|2|||45.741575,8.859935
1443|012087|Laveno-Mombello|012|Varese|003|Lombardia|8736|2|||45.904376,8.619226
1463|012107|Oggiona con Santo Stefano|012|Varese|003|Lombardia|4276|2|||45.704273,8.816534
1468|012112|Pino sulla Sponda del Lago Maggiore|012|Varese|003|Lombardia|247|2|||46.100782,8.738725
1665|014006|Bema|014|Sondrio|003|Lombardia|144|1|||46.10819,9.564143
1666|014007|Berbenno di Valtellina|014|Sondrio|003|Lombardia|4177|1|||46.167793,9.745146
1668|014009|Bormio|014|Sondrio|003|Lombardia|4096|1|||46.468407,10.372055
1669|014010|Buglio in Monte|014|Sondrio|003|Lombardia|2038|1|||46.182693,9.674844
1672|014013|Caspoggio|014|Sondrio|003|Lombardia|1586|1|||46.263497,9.862847
1679|014020|Chiuro|014|Sondrio|003|Lombardia|2495|1|||46.164996,9.980952
1680|014021|Cino|014|Sondrio|003|Lombardia|335|1|||46.158991,9.484541
1686|014027|Dubino|014|Sondrio|003|Lombardia|3160|1|||46.171791,9.430139
1690|014031|Gerola Alta|014|Sondrio|003|Lombardia|249|1|||46.060889,9.550744
1693|014034|Grosotto|014|Sondrio|003|Lombardia|1686|1|||46.283001,10.259756
1706|014047|Pedesina|014|Sondrio|003|Lombardia|34|1|||46.08189,9.549444
1707|014048|Piantedo|014|Sondrio|003|Lombardia|1189|1|||46.13419,9.42934
1712|014053|Postalesio|014|Sondrio|003|Lombardia|609|1|||46.174094,9.775447
1720|014061|Sondrio|014|Sondrio|003|Lombardia|21642|1|||46.168995,9.869149
1718|014059|Sernio|014|Sondrio|003|Lombardia|445|1|||46.224199,10.205256
1724|014065|Teglio|014|Sondrio|003|Lombardia|4797|1|||46.172797,10.064753
1725|014066|Tirano|014|Sondrio|003|Lombardia|9044|1|||46.215399,10.167855
1726|014067|Torre di Santa Maria|014|Sondrio|003|Lombardia|892|1|||46.233596,9.851547
1729|014070|Tresivio|014|Sondrio|003|Lombardia|1943|1|||46.175695,9.942551
1738|015002|Abbiategrasso|015|Milano|003|Lombardia|27739|1|||45.400767,8.918542
1739|015003|Agrate Brianza|015|Milano|003|Lombardia|12708|1|||45.577775,9.351449
1484|012128|Travedona-Monate|012|Varese|003|Lombardia|3337|2|||45.804274,8.671429
1487|012131|Valganna|012|Varese|003|Lombardia|1462|2|||45.902278,8.823331
1491|012135|Veddasca|012|Varese|003|Lombardia|346|2|||46.070582,8.798727
1498|013003|Albavilla|013|Como|003|Lombardia|5938|2|||45.800379,9.185041
1511|013022|Beregazzo con Figliaro|013|Como|003|Lombardia|2310|2|||45.780676,8.944136
1516|013028|Bregnano|013|Como|003|Lombardia|5113|2|||45.697775,9.05934
1525|013040|Campione d'Italia|013|Como|003|Lombardia|2267|2|||45.968081,8.971033
1534|013050|Casasco d'Intelvi|013|Como|003|Lombardia|379|2|||45.943682,9.075736
1548|013071|Claino con Osteno|013|Como|003|Lombardia|528|2|||46.007483,9.081535
1742|015006|Albiate|015|Milano|003|Lombardia|5216|1|||45.657076,9.256145
1743|015007|Arconate|015|Milano|003|Lombardia|5440|1|||45.54197,8.848538
1744|015008|Arcore|015|Milano|003|Lombardia|16663|1|||45.626676,9.325547
1745|015009|Arese|015|Milano|003|Lombardia|18771|1|||45.552272,9.076543
1747|015011|Assago|015|Milano|003|Lombardia|7447|1|||45.408869,9.125647
1748|015012|Bareggio|015|Milano|003|Lombardia|15759|1|||45.48767,8.999943
1749|015013|Barlassina|015|Milano|003|Lombardia|5927|1|||45.654275,9.129742
1750|015014|Basiano|015|Milano|003|Lombardia|2868|1|||45.582476,9.463251
1753|015017|Bellusco|015|Milano|003|Lombardia|6162|1|||45.619577,9.419049
1754|015018|Bernareggio|015|Milano|003|Lombardia|8298|1|||45.647777,9.405049
1551|013076|Consiglio di Rumo|013|Como|003|Lombardia|1175|2|||46.142989,9.293337
1553|013083|Cremia|013|Como|003|Lombardia|761|2|||46.086487,9.271137
1562|013097|Eupilio|013|Como|003|Lombardia|2502|2|||45.81808,9.269842
1563|013098|Faggeto Lario|013|Como|003|Lombardia|1173|2|||45.85878,9.158939
1564|013099|Faloppio|013|Como|003|Lombardia|3455|2|||45.809677,8.964336
1571|013109|Gironico|013|Como|003|Lombardia|2039|2|||45.801377,9.003137
1573|013111|Grandola ed Uniti|013|Como|003|Lombardia|1267|2|||46.024885,9.212737
1600|013148|Mezzegra|013|Como|003|Lombardia|952|2|||45.981684,9.205138
1602|013153|Monguzzo|013|Como|003|Lombardia|1922|2|||45.780179,9.230242
1603|013154|Montano Lucino|013|Como|003|Lombardia|4296|2|||45.783777,9.042438
1604|013155|Montemezzo|013|Como|003|Lombardia|287|2|||46.17879,9.370938
1757|015022|Besate|015|Milano|003|Lombardia|1729|1|||45.312965,8.969645
1758|015023|Biassono|015|Milano|003|Lombardia|11088|1|||45.629876,9.270446
1616|013179|Pellio Intelvi|013|Como|003|Lombardia|871|2|||45.979882,9.058635
1617|013183|Pianello del Lario|013|Como|003|Lombardia|1030|2|||46.102788,9.276937
1621|013187|Ponna|013|Como|003|Lombardia|262|2|||45.989783,9.095135
1637|013211|Schignano|013|Como|003|Lombardia|935|2|||45.929782,9.102136
1646|013226|Trezzone|013|Como|003|Lombardia|202|2|||46.17159,9.351837
1648|013228|Uggiate-Trevano|013|Como|003|Lombardia|3863|2|||45.823378,8.959635
1649|013229|Valbrona|013|Como|003|Lombardia|2451|2|||45.877382,9.298842
1651|013233|Val Rezzo|013|Como|003|Lombardia|217|2|||46.072685,9.111834
1652|013234|Valsolda|013|Como|003|Lombardia|1730|2|||46.024983,9.053034
1660|014001|Albaredo per San Marco|014|Sondrio|003|Lombardia|408|2|||46.10349,9.590044
1674|014015|Castione Andevenno|014|Sondrio|003|Lombardia|1553|2|||46.172794,9.800247
1760|015026|Boffalora sopra Ticino|015|Milano|003|Lombardia|4265|1|||45.467868,8.838539
1836|015134|Marcallo con Casone|015|Milano|003|Lombardia|5192|2|||45.483268,8.87194
1877|015185|Rodano|015|Milano|003|Lombardia|4325|2|||45.476073,9.353151
1866|015173|Pieve Emanuele|015|Milano|003|Lombardia|15759|1|||45.340968,9.19425
1868|015176|Pogliano Milanese|015|Milano|003|Lombardia|7828|1|||45.541271,9.000642
1869|015177|Pozzo d'Adda|015|Milano|003|Lombardia|3515|1|||45.572576,9.502952
1870|015178|Pozzuolo Martesana|015|Milano|003|Lombardia|7233|1|||45.513975,9.456252
1872|015180|Renate|015|Milano|003|Lombardia|3731|1|||45.724378,9.279944
1873|015181|Rescaldina|015|Milano|003|Lombardia|13025|1|||45.616472,8.953839
1878|015186|Roncello|015|Milano|003|Lombardia|2354|1|||45.602377,9.45495
1907|015227|Usmate Velate|015|Milano|003|Lombardia|8657|2|||45.647977,9.362448
1948|016022|Bedulita|016|Bergamo|003|Lombardia|710|2|||45.791382,9.551649
1970|016044|Calcio|016|Bergamo|003|Lombardia|4799|1|||45.509478,9.851261
1971|016046|Calusco d'Adda|016|Bergamo|003|Lombardia|8052|1|||45.691379,9.472649
1972|016047|Calvenzano|016|Bergamo|003|Lombardia|3447|1|||45.496775,9.601356
1974|016049|Canonica d'Adda|016|Bergamo|003|Lombardia|3685|1|||45.575677,9.541653
1976|016051|Capriate San Gervasio|016|Bergamo|003|Lombardia|7252|1|||45.612578,9.528752
1980|016056|Carona|016|Bergamo|003|Lombardia|383|1|||46.02139,9.78285
1981|016057|Carvico|016|Bergamo|003|Lombardia|4141|1|||45.703779,9.482249
1975|016050|Capizzone|016|Bergamo|003|Lombardia|1194|2|||45.784482,9.56775
1977|016052|Caprino Bergamasco|016|Bergamo|003|Lombardia|2823|2|||45.74528,9.481748
1979|016055|Carobbio degli Angeli|016|Bergamo|003|Lombardia|3317|2|||45.665182,9.829158
1992|016068|Cenate Sopra|016|Bergamo|003|Lombardia|2082|2|||45.712983,9.822157
1993|016069|Cenate Sotto|016|Bergamo|003|Lombardia|2670|2|||45.698982,9.826357
1995|016071|Cerete|016|Bergamo|003|Lombardia|1378|2|||45.867288,9.994658
2057|016134|Mezzoldo|016|Bergamo|003|Lombardia|222|1|||46.012589,9.665547
2058|016135|Misano di Gera d'Adda|016|Bergamo|003|Lombardia|2590|1|||45.470975,9.622457
2059|016136|Moio de' Calvi|016|Bergamo|003|Lombardia|195|1|||45.951788,9.700749
2065|016143|Mozzo|016|Bergamo|003|Lombardia|6895|1|||45.69868,9.608652
2068|016146|Oltre il Colle|016|Bergamo|003|Lombardia|1142|1|||45.889487,9.769252
2073|016151|Ornica|016|Bergamo|003|Lombardia|210|1|||45.989387,9.579246
2075|016153|Osio Sotto|016|Bergamo|003|Lombardia|10630|1|||45.616078,9.589053
2078|016156|Palazzago|016|Bergamo|003|Lombardia|3610|1|||45.752981,9.533649
2079|016157|Palosco|016|Bergamo|003|Lombardia|4999|1|||45.58928,9.836459
2081|016159|Parzanica|016|Bergamo|003|Lombardia|377|1|||45.738485,10.034061
2082|016160|Pedrengo|016|Bergamo|003|Lombardia|5166|1|||45.695982,9.734955
2083|016161|Peia|016|Bergamo|003|Lombardia|1761|1|||45.799486,9.899257
2084|016162|Pianico|016|Bergamo|003|Lombardia|1385|1|||45.809887,10.04306
2085|016163|Piario|016|Bergamo|003|Lombardia|918|1|||45.896488,9.927255
2087|016165|Piazzatorre|016|Bergamo|003|Lombardia|477|1|||45.991188,9.686948
2088|016166|Piazzolo|016|Bergamo|003|Lombardia|99|1|||45.979788,9.670548
2089|016167|Pognano|016|Bergamo|003|Lombardia|1241|1|||45.586378,9.639955
2090|016168|Ponte Nossa|016|Bergamo|003|Lombardia|2046|1|||45.865687,9.883255
2091|016169|Ponteranica|016|Bergamo|003|Lombardia|6878|1|||45.732482,9.651752
2092|016170|Ponte San Pietro|016|Bergamo|003|Lombardia|9633|1|||45.69628,9.584852
2096|016174|Predore|016|Bergamo|003|Lombardia|1776|1|||45.680784,10.014361
2017|016093|Endine Gaiano|016|Bergamo|003|Lombardia|3100|2|||45.792486,9.969058
2020|016097|Fara Olivana con Sola|016|Bergamo|003|Lombardia|1167|2|||45.495077,9.749059
2027|016104|Foresto Sparso|016|Bergamo|003|Lombardia|2847|2|||45.690883,9.920059
2039|016116|Gorno|016|Bergamo|003|Lombardia|1778|2|||45.862487,9.841554
2044|016121|Isola di Fondra|016|Bergamo|003|Lombardia|184|2|||45.978589,9.74735
2050|016127|Locatello|016|Bergamo|003|Lombardia|740|2|||45.835183,9.534048
2060|016137|Monasterolo del Castello|016|Bergamo|003|Lombardia|938|2|||45.763185,9.931658
2069|016147|Oltressenda Alta|016|Bergamo|003|Lombardia|194|2|||45.915189,9.944856
2070|016148|Oneta|016|Bergamo|003|Lombardia|714|2|||45.871487,9.819354
2110|016189|San Paolo d'Argon|016|Bergamo|003|Lombardia|4478|1|||45.688382,9.802257
2111|016190|San Pellegrino Terme|016|Bergamo|003|Lombardia|4980|1|||45.838384,9.664551
2114|016193|Sarnico|016|Bergamo|003|Lombardia|5754|1|||45.673383,9.96246
2119|016198|Seriate|016|Bergamo|003|Lombardia|20320|1|||45.683381,9.722855
2120|016199|Serina|016|Bergamo|003|Lombardia|2193|1|||45.871586,9.731252
2125|016204|Sovere|016|Bergamo|003|Lombardia|4910|1|||45.814287,10.028459
2126|016205|Spinone al Lago|016|Bergamo|003|Lombardia|825|1|||45.767485,9.924158
2129|016208|Strozza|016|Bergamo|003|Lombardia|932|1|||45.773082,9.57745
2132|016211|Tavernola Bergamasca|016|Bergamo|003|Lombardia|2273|1|||45.709385,10.046262
2133|016212|Telgate|016|Bergamo|003|Lombardia|4190|1|||45.628881,9.851659
2107|016186|Rota d'Imagna|016|Bergamo|003|Lombardia|856|2|||45.830883,9.512247
2112|016191|Santa Brigida|016|Bergamo|003|Lombardia|635|2|||45.984888,9.621147
2113|016192|Sant'Omobono Terme|016|Bergamo|003|Lombardia|3184|2|||45.808383,9.536248
2115|016194|Scanzorosciate|016|Bergamo|003|Lombardia|8714|2|||45.710782,9.735055
2124|016203|Sotto il Monte Giovanni XXIII|016|Bergamo|003|Lombardia|3305|2|||45.70568,9.50345
2131|016210|Taleggio|016|Bergamo|003|Lombardia|582|2|||45.893385,9.564847
2141|016221|Ubiale Clanezzo|016|Bergamo|003|Lombardia|1272|2|||45.783683,9.619351
2143|016223|Valbondione|016|Bergamo|003|Lombardia|1168|2|||46.034193,10.005855
2144|016224|Valbrembo|016|Bergamo|003|Lombardia|3587|2|||45.718581,9.609052
2145|016225|Valgoglio|016|Bergamo|003|Lombardia|613|2|||45.97489,9.913554
2135|016214|Torre Boldone|016|Bergamo|003|Lombardia|7764|1|||45.714182,9.710154
2136|016216|Torre de' Roveri|016|Bergamo|003|Lombardia|2036|1|||45.697182,9.763256
2139|016219|Treviglio|016|Bergamo|003|Lombardia|25736|1|||45.523776,9.589455
2146|016226|Valleve|016|Bergamo|003|Lombardia|158|1|||46.02819,9.743749
2147|016227|Valnegra|016|Bergamo|003|Lombardia|230|1|||45.949087,9.689349
2162|016243|Vilminore di Scalve|016|Bergamo|003|Lombardia|1547|2|||45.998192,10.093757
2184|017014|Bedizzole|017|Brescia|003|Lombardia|9320|2|||45.510383,10.423274
2186|017016|Berzo Demo|017|Brescia|003|Lombardia|1847|2|||46.093197,10.333561
2189|017019|Bione|017|Brescia|003|Lombardia|1386|2|||45.672786,10.338869
2200|017030|Brione|017|Brescia|003|Lombardia|546|2|||45.642284,10.148465
2149|016229|Valtorta|016|Bergamo|003|Lombardia|345|1|||45.977787,9.534945
2151|016232|Verdellino|016|Bergamo|003|Lombardia|6697|1|||45.601078,9.608054
2153|016234|Vertova|016|Bergamo|003|Lombardia|4701|1|||45.810386,9.853255
2154|016235|Viadanica|016|Bergamo|003|Lombardia|1028|1|||45.684683,9.96146
2155|016236|Vigano San Martino|016|Bergamo|003|Lombardia|989|1|||45.726084,9.896158
2158|016239|Villa d'Almè|016|Bergamo|003|Lombardia|6617|1|||45.749682,9.614451
2159|016240|Villa di Serio|016|Bergamo|003|Lombardia|5837|1|||45.724182,9.736154
2164|016245|Zanica|016|Bergamo|003|Lombardia|7063|1|||45.64088,9.685655
2166|016247|Costa di Serina|016|Bergamo|003|Lombardia|914|1|||45.832685,9.741653
2167|016248|Algua|016|Bergamo|003|Lombardia|690|1|||45.826185,9.722152
2171|017001|Acquafredda|017|Brescia|003|Lombardia|1409|1|||45.307378,10.414677
2173|017003|Agnosine|017|Brescia|003|Lombardia|1875|1|||45.649686,10.35267
2174|017004|Alfianello|017|Brescia|003|Lombardia|2347|1|||45.266975,10.148172
2176|017006|Angolo Terme|017|Brescia|003|Lombardia|2508|1|||45.89139,10.147761
2177|017007|Artogne|017|Brescia|003|Lombardia|3134|1|||45.849889,10.160962
2180|017010|Bagolino|017|Brescia|003|Lombardia|3919|1|||45.825191,10.459469
2182|017012|Barghe|017|Brescia|003|Lombardia|1124|1|||45.681887,10.41217
2185|017015|Berlingo|017|Brescia|003|Lombardia|1861|1|||45.50298,10.043665
2230|017060|Comezzano-Cizzago|017|Brescia|003|Lombardia|2708|2|||45.471278,9.950064
2232|017062|Corte Franca|017|Brescia|003|Lombardia|6282|2|||45.629982,9.988462
2247|017077|Gavardo|017|Brescia|003|Lombardia|10089|2|||45.589385,10.442573
2251|017081|Gussago|017|Brescia|003|Lombardia|14502|2|||45.583583,10.157166
2252|017082|Idro|017|Brescia|003|Lombardia|1695|2|||45.736089,10.473371
2260|017090|Lodrino|017|Brescia|003|Lombardia|1717|2|||45.719687,10.277667
2265|017095|Lozio|017|Brescia|003|Lombardia|405|2|||45.985694,10.260961
2266|017096|Lumezzane|017|Brescia|003|Lombardia|23712|2|||45.647885,10.264868
2272|017102|Manerba del Garda|017|Brescia|003|Lombardia|3761|2|||45.547085,10.557776
2433|018057|Corvino San Quirico|018|Pavia|003|Lombardia|1092|2|||45.01086,9.162455
2451|018075|Gravellona Lomellina|018|Pavia|003|Lombardia|2173|2|||45.327664,8.76414
2453|018077|Inverno e Monteleone|018|Pavia|003|Lombardia|1069|2|||45.197866,9.385256
2471|018095|Montebello della Battaglia|018|Pavia|003|Lombardia|1647|2|||45.000959,9.103454
2472|018096|Montecalvo Versiggia|018|Pavia|003|Lombardia|555|2|||44.97206,9.285358
2477|018101|Mornico Losana|018|Pavia|003|Lombardia|728|2|||45.01016,9.206156
2220|017050|Ceto|017|Brescia|003|Lombardia|1860|1|||46.002595,10.351963
2222|017052|Chiari|017|Brescia|003|Lombardia|17393|1|||45.535879,9.930362
2223|017053|Cigole|017|Brescia|003|Lombardia|1523|1|||45.308676,10.189372
2225|017055|Cividate Camuno|017|Brescia|003|Lombardia|2637|1|||45.942493,10.277462
2226|017056|Coccaglio|017|Brescia|003|Lombardia|7049|1|||45.564581,9.974263
2227|017057|Collebeato|017|Brescia|003|Lombardia|4366|1|||45.581183,10.210168
2229|017059|Cologne|017|Brescia|003|Lombardia|6492|1|||45.581381,9.941362
2233|017063|Corteno Golgi|017|Brescia|003|Lombardia|1992|1|||46.166198,10.243457
2235|017065|Darfo Boario Terme|017|Brescia|003|Lombardia|13590|1|||45.893791,10.185661
2236|017066|Dello|017|Brescia|003|Lombardia|4231|1|||45.420278,10.077468
2237|017067|Desenzano del Garda|017|Brescia|003|Lombardia|23651|1|||45.467983,10.533977
2239|017069|Erbusco|017|Brescia|003|Lombardia|6840|1|||45.598681,9.971862
2242|017072|Flero|017|Brescia|003|Lombardia|7495|1|||45.48258,10.173469
2243|017073|Gambara|017|Brescia|003|Lombardia|4533|1|||45.255276,10.293475
2245|017075|Gardone Val Trompia|017|Brescia|003|Lombardia|10952|1|||45.694186,10.186965
2246|017076|Gargnano|017|Brescia|003|Lombardia|3035|1|||45.68909,10.660876
2248|017078|Ghedi|017|Brescia|003|Lombardia|15627|1|||45.401079,10.279272
2250|017080|Gottolengo|017|Brescia|003|Lombardia|4777|1|||45.291876,10.272374
2253|017083|Incudine|017|Brescia|003|Lombardia|451|1|||46.2203,10.358759
2254|017084|Irma|017|Brescia|003|Lombardia|139|1|||45.771288,10.284566
2255|017085|Iseo|017|Brescia|003|Lombardia|8410|1|||45.656784,10.052763
2256|017086|Isorella|017|Brescia|003|Lombardia|3533|1|||45.308277,10.322275
2277|017107|Mazzano|017|Brescia|003|Lombardia|9390|2|||45.520083,10.353872
2501|018125|Rocca de' Giorgi|018|Pavia|003|Lombardia|98|2|||44.97136,9.253158
2502|018126|Rocca Susella|018|Pavia|003|Lombardia|229|2|||44.927857,9.108955
2511|018135|San Genesio ed Uniti|018|Pavia|003|Lombardia|3396|2|||45.234765,9.178551
2515|018139|Santa Cristina e Bissone|018|Pavia|003|Lombardia|1853|2|||45.157565,9.399757
2518|018142|Santa Margherita di Staffora|018|Pavia|003|Lombardia|617|2|||44.770155,9.240561
2532|018156|Torre Beretti e Castellaro|018|Pavia|003|Lombardia|558|2|||45.059956,8.670943
2542|018166|Val di Nizza|018|Pavia|003|Lombardia|688|2|||44.879057,9.167457
2546|018170|Valverde|018|Pavia|003|Lombardia|341|2|||44.868657,9.234359
2261|017091|Lograto|017|Brescia|003|Lombardia|2909|1|||45.484279,10.053266
2263|017093|Longhena|017|Brescia|003|Lombardia|578|1|||45.437678,10.059667
2264|017094|Losine|017|Brescia|003|Lombardia|510|1|||45.983494,10.316163
2268|017098|Magasa|017|Brescia|003|Lombardia|189|1|||45.781392,10.615973
2270|017100|Malegno|017|Brescia|003|Lombardia|2111|1|||45.950793,10.274062
2271|017101|Malonno|017|Brescia|003|Lombardia|3326|1|||46.124098,10.32066
2273|017103|Manerbio|017|Brescia|003|Lombardia|12611|1|||45.355777,10.13517
2274|017104|Marcheno|017|Brescia|003|Lombardia|4126|1|||45.704286,10.212465
2278|017108|Milzano|017|Brescia|003|Lombardia|1483|1|||45.273575,10.199273
2279|017109|Moniga del Garda|017|Brescia|003|Lombardia|1702|1|||45.526285,10.538076
2285|017115|Mura|017|Brescia|003|Lombardia|780|1|||45.713288,10.342668
2293|017123|Ome|017|Brescia|003|Lombardia|2904|1|||45.627283,10.121365
2295|017125|Orzinuovi|017|Brescia|003|Lombardia|11175|1|||45.403976,9.921564
2566|018190|Zinasco|018|Pavia|003|Lombardia|2950|2|||45.128361,9.02975
2579|019013|Cappella Cantone|019|Cremona|003|Lombardia|534|2|||45.246571,9.838265
2582|019016|Casalbuttano ed Uniti|019|Cremona|003|Lombardia|4093|2|||45.251873,9.961668
2583|019017|Casale Cremasco-Vidolasco|019|Cremona|003|Lombardia|1546|2|||45.431875,9.714159
2598|019032|Corte de' Cortesi con Cignone|019|Cremona|003|Lombardia|993|2|||45.273174,10.007869
2600|019034|Credera Rubbiano|019|Cremona|003|Lombardia|1621|2|||45.303271,9.65606
2611|019045|Gabbioneta-Binanuova|019|Cremona|003|Lombardia|968|2|||45.216274,10.220274
2612|019046|Gadesco-Pieve Delmona|019|Cremona|003|Lombardia|1634|2|||45.157672,10.115673
2296|017126|Orzivecchi|017|Brescia|003|Lombardia|2286|1|||45.420577,9.963265
2299|017129|Padenghe sul Garda|017|Brescia|003|Lombardia|3493|1|||45.509584,10.506376
2300|017130|Paderno Franciacorta|017|Brescia|003|Lombardia|3379|1|||45.587882,10.080065
2306|017136|Passirano|017|Brescia|003|Lombardia|5911|1|||45.598682,10.066664
2308|017138|San Paolo|017|Brescia|003|Lombardia|3884|1|||45.370576,10.026767
2313|017143|Pisogne|017|Brescia|003|Lombardia|7716|1|||45.810088,10.107261
2315|017145|Polpenazze del Garda|017|Brescia|003|Lombardia|2028|1|||45.551185,10.504875
2316|017146|Pompiano|017|Brescia|003|Lombardia|3388|1|||45.431977,9.989265
2318|017148|Ponte di Legno|017|Brescia|003|Lombardia|1869|1|||46.258603,10.508662
2321|017151|Pozzolengo|017|Brescia|003|Lombardia|2900|1|||45.406283,10.63298
2324|017154|Prestine|017|Brescia|003|Lombardia|396|1|||45.929593,10.308663
2325|017155|Prevalle|017|Brescia|003|Lombardia|5099|1|||45.551384,10.422073
